fips,state,area_name,2013_urban_influence_code,percent_of_adults_with_a_high_school_diploma_only_1980,percent_of_adults_completing_some_college_or_associates_degree_2000,bachelors_degree_or_higher_2015_19,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_completing_some_college_or_associates_degree_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19
01031,AL,Coffee County,5.0,29.5,27.6,8044.0,14.073612213134766,27.24336242675781,35.890968322753906,22.792055130004883
01033,AL,Colbert County,2.0,34.8,25.3,7070.0,14.843810081481934,37.83464813232422,29.174259185791016,18.14728355407715
01035,AL,Conecuh County,11.0,28.4,20.3,1128.0,15.668516159057615,51.12645721435547,20.43473243713379,12.770293235778809
01037,AL,Coosa County,3.0,31.6,19.3,1059.0,20.002422332763672,40.283329010009766,26.891876220703125,12.822375297546388
01039,AL,Covington County,6.0,27.9,23.2,4020.0,16.58562469482422,37.30056381225586,30.84257698059082,15.271235466003418
01041,AL,Crenshaw County,6.0,24.3,19.9,1687.0,20.80495262145996,39.52528381347656,22.26006126403809,17.409700393676758
01043,AL,Cullman County,3.0,30.9,26.5,8004.0,18.44576072692871,34.0713005065918,33.617435455322266,13.86550235748291
01045,AL,Dale County,5.0,34.5,34.6,6078.0,13.879853248596191,32.28684997558594,35.69488906860352,18.138410568237305
01047,AL,Dallas County,5.0,29.8,22.9,3854.0,18.1564884185791,35.91984558105469,31.213741302490234,14.70992374420166
01049,AL,DeKalb County,6.0,28.0,21.5,6246.0,25.15524101257324,34.23838424682617,27.59116554260254,13.01521110534668
01051,AL,Elmore County,2.0,36.6,27.2,14060.0,13.37600040435791,32.50316619873047,29.05531883239746,25.06551551818848
01053,AL,Escambia County,6.0,32.8,23.2,3224.0,18.86383819580078,43.729454040527344,24.9390926361084,12.467613220214844
01055,AL,Etowah County,2.0,33.0,28.4,12815.0,15.447300910949709,32.85762023925781,33.90437698364258,17.79070472717285
01057,AL,Fayette County,6.0,29.6,21.9,1451.0,17.40133285522461,41.26943588256836,28.93387985229492,12.395352363586426
01059,AL,Franklin County,6.0,29.5,21.9,2907.0,22.798999786376957,36.5678825378418,26.647743225097656,13.985374450683594
01061,AL,Geneva County,2.0,31.1,25.0,2331.0,19.67845726013184,35.980709075927734,31.848875045776367,12.491961479187012
01063,AL,Greene County,6.0,22.1,19.4,586.0,20.78370475769043,38.615570068359375,30.48506736755371,10.115656852722168
01065,AL,Hale County,2.0,23.8,21.2,1411.0,15.996371269226074,43.37264251708984,26.40862846374512,14.222356796264648
01067,AL,Henry County,2.0,26.4,23.5,2076.0,20.61965751647949,32.55259704589844,29.7666015625,17.06114387512207
01069,AL,Houston County,2.0,32.7,27.7,15672.0,13.95587158203125,31.244199752807617,33.093257904052734,21.70667266845703
01071,AL,Jackson County,5.0,30.6,21.7,5175.0,16.80586051940918,41.02002716064453,28.18724822998047,13.98686408996582
01073,AL,Jefferson County,1.0,33.1,28.4,150124.0,9.935452461242676,26.37862014770508,30.30597496032715,33.37995147705078
01075,AL,Lamar County,7.0,30.5,19.8,1174.0,17.657821655273438,39.76822280883789,30.639423370361328,11.93453311920166
01077,AL,Lauderdale County,2.0,33.6,23.8,14948.0,12.618306159973145,35.960445404052734,27.92032241821289,23.500926971435547
01079,AL,Lawrence County,2.0,32.4,18.7,2930.0,20.69571876525879,41.19842147827149,25.53830337524414,12.567556381225586
01081,AL,Lee County,2.0,27.4,26.8,34273.0,9.117510795593262,23.72469139099121,31.84482955932617,35.312965393066406
01083,AL,Limestone County,2.0,31.8,25.1,16971.0,15.313457489013672,30.396408081054688,28.55388069152832,25.73625373840332
01085,AL,Lowndes County,2.0,27.3,19.9,1037.0,21.65109062194824,39.64882659912109,24.01585960388184,14.68422508239746
01087,AL,Macon County,6.0,22.7,26.3,2450.0,18.199949264526367,30.191972732543945,31.24740219116211,20.360673904418945
01089,AL,Madison County,2.0,31.5,29.2,105935.0,8.29916000366211,20.635292053222656,28.308443069458008,42.757102966308594
01091,AL,Marengo County,11.0,30.8,22.5,2109.0,16.177818298339844,37.96211242675781,29.75099372863769,16.109073638916016
01093,AL,Marion County,11.0,29.0,22.3,2715.0,20.425912857055664,34.82512283325195,31.985708236694336,12.763257026672363
01095,AL,Marshall County,5.0,30.6,25.0,12387.0,18.38949203491211,31.146900177001957,31.09530067443848,19.368305206298828
01097,AL,Mobile County,2.0,34.8,26.2,64689.0,13.533306121826172,33.967750549316406,29.299449920654297,23.19949150085449
01099,AL,Monroe County,11.0,33.0,21.7,1983.0,14.35657024383545,47.23468017578125,24.935453414916992,13.47329807281494
01101,AL,Montgomery County,2.0,31.2,27.4,50254.0,13.268247604370115,25.00365257263184,28.35226058959961,33.37583923339844
01103,AL,Morgan County,2.0,35.0,27.6,18476.0,15.927884101867676,30.40204620361328,31.268943786621094,22.401124954223636
01105,AL,Perry County,4.0,25.7,22.0,1340.0,17.16811180114746,36.91993713378906,23.13445472717285,22.777494430541992
01107,AL,Pickens County,2.0,29.9,22.1,2047.0,18.489133834838867,37.17144012451172,30.217315673828125,14.122111320495604
01109,AL,Pike County,5.0,26.6,20.6,4580.0,15.03264617919922,35.74981689453125,25.484506607055664,23.733028411865234
01111,AL,Randolph County,4.0,26.9,19.9,2607.0,20.366378784179688,34.87575912475586,28.232759475708008,16.525100708007812
01113,AL,Russell County,2.0,28.6,23.8,6937.0,16.17934226989746,31.4414176940918,34.55550003051758,17.823741912841797
01115,AL,St. Clair County,1.0,33.6,25.6,9880.0,15.446730613708496,35.57078552246094,32.89756393432617,16.084917068481445
01117,AL,Shelby County,1.0,31.7,27.1,62431.0,7.328763008117676,19.82781791687012,29.913976669311523,42.929443359375
01119,AL,Sumter County,6.0,27.1,21.2,1744.0,13.303659439086914,35.36103057861328,29.77250289916992,21.56280899047852
01121,AL,Talladega County,3.0,31.5,24.0,8377.0,19.670316696166992,33.72028732299805,31.64859962463379,14.960798263549805
01123,AL,Tallapoosa County,6.0,30.0,23.0,5287.0,19.34628677368164,32.70659637451172,29.504308700561523,18.44280815124512
01125,AL,Tuscaloosa County,2.0,31.2,26.4,39660.0,11.650755882263184,29.893999099731445,27.72439956665039,30.730846405029297
01127,AL,Walker County,1.0,31.5,23.3,5080.0,18.17917823791504,37.506141662597656,32.9708366394043,11.343843460083008
01129,AL,Washington County,7.0,33.8,20.1,1437.0,17.371761322021484,43.06363296508789,26.89934730529785,12.66525650024414
01131,AL,Wilcox County,10.0,24.5,19.2,889.0,23.545122146606445,39.471466064453125,24.486927032470703,12.496485710144045
01133,AL,Winston County,4.0,29.6,20.1,2201.0,21.187923431396484,38.21403503417969,27.76871109008789,12.829330444335938
02010,AK,Aleutian Islands,5.2666242443525295,41.2,26.16252785737036,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02013,AK,Aleutians East Borough,12.0,34.72551020408153,20.9,301.0,14.525994300842283,43.46330261230469,30.504587173461918,11.506115913391112
02016,AK,Aleutians West Census Area,11.0,34.72551020408153,33.1,703.0,10.54034423828125,39.03561782836914,33.389869689941406,17.034164428710938
02020,AK,Anchorage Municipality,2.0,39.6,37.2,69282.0,6.098400115966797,23.42002487182617,34.37275314331055,36.10882186889648
02050,AK,Bethel Census Area,11.0,22.0,19.3,1164.0,19.089889526367188,46.42383575439453,22.60993766784668,11.876338958740234
02060,AK,Bristol Bay Borough,12.0,43.4,33.8,143.0,5.984251976013184,37.00787353515625,34.488189697265625,22.519685745239254
02068,AK,Denali Borough,7.0,34.72551020408153,38.6,668.0,1.536570429801941,25.99877166748047,31.40749931335449,41.057159423828125
02070,AK,Dillingham Census Area,12.0,28.9,26.3,639.0,13.678756713867188,37.23661422729492,27.0120906829834,22.07253837585449
02090,AK,Fairbanks North Star Borough,2.0,41.6,39.3,19402.0,5.507227420806885,22.62555313110352,40.49574661254883,31.371471405029297
02100,AK,Haines Borough,12.0,39.1,34.0,625.0,2.4864864349365234,30.16216278076172,33.56756591796875,33.783782958984375
02105,AK,Hoonah-Angoon Census Area,10.0,34.72551020408153,26.16252785737036,365.0,6.253653049468994,38.51548767089844,33.8983039855957,21.33255386352539
02110,AK,Juneau City and Borough,8.0,34.0,35.2,8666.0,3.625725746154785,21.60808563232422,36.35477066040039,38.41141891479492
02122,AK,Kenai Peninsula Borough,11.0,43.8,36.4,9995.0,7.323313236236572,31.24646377563477,36.84288024902344,24.58734130859375
02130,AK,Ketchikan Gateway Borough,8.0,42.6,39.8,2437.0,7.228790760040283,29.7033805847168,37.79298782348633,25.27483940124512
02150,AK,Kodiak Island Borough,11.0,38.5,35.3,2501.0,10.2081937789917,29.695545196533203,32.102081298828125,27.994178771972656
02158,AK,Kusilvak Census Area,12.0,19.7,16.1,157.0,21.122194290161133,56.00997543334961,18.952617645263672,3.9152119159698486
02160,AK,Kuskokwim Division,5.2666242443525295,34.72551020408153,26.16252785737036,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02164,AK,Lake and Peninsula Borough,12.0,34.72551020408153,20.5,148.0,11.98257064819336,44.22657775878906,27.668846130371094,16.12200355529785
02170,AK,Matanuska-Susitna Borough,2.0,40.4,38.6,14725.0,7.051301002502441,33.075706481933594,38.27765274047852,21.5953426361084
02180,AK,Nome Census Area,11.0,27.6,22.0,891.0,15.43478298187256,41.12318801879883,27.300724029541016,16.14130401611328
02185,AK,North Slope Borough,11.0,27.4,25.4,1075.0,10.269023895263672,42.96694946289063,30.23827743530273,16.52574920654297
02188,AK,Northwest Arctic Borough,11.0,24.9,18.9,557.0,17.46257972717285,46.66191482543945,22.641958236694336,13.23354721069336
02195,AK,Petersburg Census Area,11.0,34.72551020408153,26.16252785737036,623.0,10.34168529510498,31.70842742919922,29.567197799682617,28.382688522338867
02198,AK,Prince of Wales-Hyder Census Area,10.0,34.72551020408153,26.16252785737036,814.0,9.199012756347656,37.89544677734375,34.64213562011719,18.26340675354004
02201,AK,Prince of Wales-Outer Ketchikan Census Area,5.2666242443525295,41.6,28.8,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02220,AK,Sitka City and Borough,11.0,38.1,35.8,2051.0,5.287992000579834,27.383665084838867,33.95704650878906,33.371299743652344
02230,AK,Skagway Municipality,12.0,34.72551020408153,26.16252785737036,257.0,5.305651664733887,29.18108367919922,35.870819091796875,29.642444610595703
02231,AK,Skagway-Yakutat-Angoon Census Area,5.2666242443525295,41.2,26.16252785737036,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02232,AK,Skagway-Hoonah-Angoon Census Area,5.2666242443525295,34.72551020408153,32.3,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02240,AK,Southeast Fairbanks Census Area,12.0,45.9,33.5,890.0,10.137228965759276,34.21868133544922,35.94511032104492,19.69898223876953
02250,AK,Upper Yukon Division,5.2666242443525295,34.72551020408153,26.16252785737036,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02261,AK,Valdez-Cordova Census Area,11.0,40.8,37.4,1998.0,4.629629611968994,30.817901611328125,33.71913528442383,30.83333396911621
02275,AK,Wrangell City and Borough,12.0,34.72551020408153,26.16252785737036,374.0,13.454545021057127,35.272727966308594,31.84415626525879,19.428571701049805
02280,AK,Wrangell-Petersburg Census Area,5.2666242443525295,37.3,33.1,22571.66199872693,13.0519074974054,34.15518504035921,30.818033400346792,21.974874063292404
02282,AK,Yakutat City and Borough,12.0,34.72551020408153,33.3,100.0,8.823529243469238,33.484161376953125,35.067874908447266,22.62443351745605
02290,AK,Yukon-Koyukuk Census Area,12.0,36.0,20.7,468.0,14.03253936767578,40.18012619018555,32.19058609008789,13.596746444702148
04001,AZ,Apache County,6.0,24.9,27.4,5529.0,19.597766876220703,32.2387580871582,35.86286544799805,12.300607681274414
04003,AZ,Cochise County,2.0,34.8,36.0,20253.0,12.61652946472168,24.103424072265625,40.17047119140625,23.109575271606445
04005,AZ,Coconino County,2.0,30.4,32.2,30042.0,9.480019569396973,22.038997650146484,32.320655822753906,36.16032791137695
04007,AZ,Gila County,3.0,38.3,35.7,7368.0,13.674039840698242,27.85405540466309,39.73811340332031,18.73379135131836
04009,AZ,Graham County,8.0,32.4,33.6,3592.0,14.74310302734375,28.722686767578125,41.381927490234375,15.152281761169434
04011,AZ,Greenlee County,9.0,40.9,35.2,791.0,11.940553665161133,34.711307525634766,39.83600997924805,13.512128829956056
04012,AZ,La Paz County,4.0,34.72551020408153,26.7,1928.0,23.06110954284668,31.146825790405277,33.7818489074707,12.010215759277344
04013,AZ,Maricopa County,1.0,34.9,33.5,941317.0,12.274147987365724,22.39362335205078,32.6341552734375,32.69807052612305
04015,AZ,Mohave County,2.0,42.1,32.7,20505.0,13.932609558105469,35.344181060791016,37.77739715576172,12.94581127166748
04017,AZ,Navajo County,5.0,32.1,31.2,10758.0,16.618221282958984,30.319744110107425,37.80786895751953,15.254165649414062
04019,AZ,Pima County,2.0,32.9,33.4,222733.0,11.615518569946287,22.247907638549805,33.75336456298828,32.383209228515625
04021,AZ,Pinal County,1.0,32.0,30.4,58470.0,14.23302936553955,29.265783309936523,36.96906280517578,19.532123565673828
04023,AZ,Santa Cruz County,5.0,25.2,22.7,5987.0,23.401132583618164,28.660160064697266,27.506654739379883,20.432052612304688
04025,AZ,Yavapai County,2.0,37.7,35.4,45341.0,8.95071792602539,25.840824127197266,39.33110809326172,25.877349853515625
04027,AZ,Yuma County,2.0,34.2,28.2,19912.0,26.746959686279297,25.707839965820312,32.51909255981445,15.02610969543457
05001,AR,Arkansas County,6.0,31.7,20.4,1959.0,16.091121673583984,38.89559555053711,29.244144439697266,15.76913833618164
05003,AR,Ashley County,11.0,36.2,19.2,1703.0,16.714969635009766,43.66758346557617,27.27865600585937,12.338791847229004
05005,AR,Baxter County,8.0,38.6,27.2,5682.0,11.26986598968506,36.30527114868164,34.54288101196289,17.881982803344727
05007,AR,Benton County,2.0,37.0,27.3,58000.0,11.418171882629396,29.177663803100582,26.05300521850586,33.351158142089844
05009,AR,Boone County,8.0,37.7,29.2,4193.0,12.589000701904297,33.38721466064453,37.88631057739258,16.137474060058594
05011,AR,Bradley County,9.0,32.2,17.9,1078.0,18.962766647338867,41.28989410400391,25.412233352661133,14.33510684967041
05013,AR,Calhoun County,8.0,37.2,17.9,424.0,15.76540184020996,44.68657684326172,28.140974044799805,11.407048225402832
05015,AR,Carroll County,6.0,35.1,23.9,4213.0,13.721539497375488,35.9359245300293,29.12049102783203,21.222043991088867
05017,AR,Chicot County,9.0,26.3,17.3,1182.0,19.23128700256348,38.07283782958984,26.8109130859375,15.88496208190918
05019,AR,Clark County,8.0,29.3,23.1,3508.0,10.044795036315918,30.18753242492676,33.133399963378906,26.6342716217041
05021,AR,Clay County,9.0,27.5,15.4,1323.0,17.529691696166992,41.900238037109375,28.0,12.57007122039795
05023,AR,Cleburne County,6.0,31.2,24.5,2906.0,14.053388595581056,42.8342170715332,27.566469192504883,15.545926094055176
05025,AR,Cleveland County,2.0,33.5,19.7,926.0,10.422881126403809,46.552024841308594,26.776626586914062,16.248464584350586
05027,AR,Columbia County,8.0,31.8,21.5,2879.0,14.1259126663208,41.71611785888672,24.52083778381348,19.63713264465332
05029,AR,Conway County,6.0,35.3,20.2,2263.0,12.950434684753418,43.84923553466797,27.578351974487305,15.62197971343994
05031,AR,Craighead County,2.0,29.4,23.6,18091.0,10.675134658813477,34.581809997558594,28.51052665710449,26.232526779174805
05033,AR,Crawford County,2.0,36.4,25.8,6747.0,15.020352363586426,37.279911041259766,31.732770919799805,15.966962814331056
05035,AR,Crittenden County,1.0,29.1,23.3,5400.0,17.38947868347168,34.772499084472656,30.400102615356445,17.437917709350586
05037,AR,Cross County,4.0,28.9,20.3,1661.0,16.355424880981445,41.50091171264648,27.716493606567383,14.427168846130373
05039,AR,Dallas County,6.0,33.8,16.1,610.0,16.05442237854004,44.06219482421875,28.027210235595703,11.856170654296877
05041,AR,Desha County,6.0,28.5,18.0,1100.0,18.93687629699707,44.60771942138672,22.39969253540039,14.05571174621582
05043,AR,Drew County,6.0,28.1,21.5,2656.0,13.086356163024902,35.288570404052734,28.848297119140625,22.77677726745605
05045,AR,Faulkner County,2.0,33.9,26.8,23183.0,8.166707992553711,30.463035583496094,30.81363868713379,30.556617736816406
05047,AR,Franklin County,6.0,35.0,24.7,1459.0,16.276941299438477,41.02521514892578,30.55671119689941,12.141133308410645
05049,AR,Fulton County,9.0,34.8,22.7,1083.0,14.405152320861816,35.82646179199219,37.5324821472168,12.235905647277832
05051,AR,Garland County,2.0,35.0,27.6,15464.0,10.884743690490724,31.42989158630371,36.04740524291992,21.637958526611328
05053,AR,Grant County,2.0,38.3,23.9,2380.0,9.198113441467283,43.789306640625,28.30188751220703,18.710691452026367
05055,AR,Greene County,5.0,30.2,20.6,4859.0,11.757664680480955,45.86021041870117,26.225311279296875,16.15681266784668
05057,AR,Hempstead County,6.0,38.5,19.9,2162.0,17.38432502746582,36.8204345703125,30.706958770751957,15.088282585144045
05059,AR,Hot Spring County,5.0,36.4,22.4,3227.0,14.16869068145752,38.9988899230957,33.54875946044922,13.283661842346191
05061,AR,Howard County,6.0,33.1,21.2,1192.0,14.770526885986328,38.38970565795898,33.2650032043457,13.574763298034668
05063,AR,Independence County,8.0,33.0,22.0,4406.0,13.979778289794922,37.62041091918945,30.86139678955078,17.53841209411621
05065,AR,Izard County,10.0,32.7,25.1,1332.0,16.213830947875977,38.01863479614258,32.70230484008789,13.065228462219238
05067,AR,Jackson County,6.0,26.5,17.4,1239.0,19.832881927490234,42.48382186889648,27.533382415771484,10.149913787841797
05069,AR,Jefferson County,2.0,34.1,24.3,8439.0,13.855960845947266,38.887939453125,29.264028549194336,17.992069244384766
05071,AR,Johnson County,9.0,29.0,17.8,2679.0,21.112449645996094,40.6520881652832,22.857471466064453,15.377991676330566
05073,AR,Lafayette County,7.0,29.0,19.8,775.0,20.29369735717773,40.22027206420898,23.67938041687012,15.806649208068848
05075,AR,Lawrence County,6.0,28.7,18.0,1730.0,15.869623184204102,38.6499252319336,30.073915481567383,15.406537055969238
05077,AR,Lee County,9.0,17.7,19.3,726.0,24.1634578704834,40.3908805847168,24.696475982666016,10.749185562133787
05079,AR,Lincoln County,2.0,29.2,19.6,1004.0,18.91603660583496,47.29493713378906,24.05468368530273,9.734341621398926
05081,AR,Little River County,2.0,32.9,25.4,1090.0,11.04209804534912,44.651485443115234,31.76903533935547,12.537382125854492
05083,AR,Logan County,6.0,32.9,22.0,2043.0,13.769678115844728,45.084590911865234,27.80064010620117,13.345090866088867
05085,AR,Lonoke County,2.0,34.9,27.4,9944.0,10.871637344360352,36.68296813964844,31.8377742767334,20.60761833190918
05087,AR,Madison County,2.0,33.1,18.9,1590.0,19.357725143432617,43.8590202331543,22.560157775878903,14.22309684753418
05089,AR,Marion County,10.0,37.2,27.3,2151.0,13.492063522338867,37.515872955322266,31.920635223388672,17.071428298950195
05091,AR,Miller County,2.0,34.9,26.0,4970.0,13.54640769958496,35.308990478515625,34.38859176635742,16.756010055541992
05093,AR,Mississippi County,3.0,28.8,21.3,3771.0,18.850685119628903,38.84627914428711,28.46500968933105,13.838024139404297
05095,AR,Monroe County,9.0,25.6,17.2,639.0,21.14467430114746,41.27583312988281,24.88076400756836,12.698728561401367
05097,AR,Montgomery County,7.0,32.5,21.8,902.0,20.2033805847168,36.36907577514648,29.93868637084961,13.488859176635742
05099,AR,Nevada County,9.0,33.9,19.1,853.0,9.615056037902832,42.99401092529297,32.797264099121094,14.593669891357422
05101,AR,Newton County,8.0,29.9,20.6,1172.0,13.517289161682127,35.38246536254883,30.632204055786133,20.468040466308597
05103,AR,Ouachita County,8.0,32.4,25.9,2370.0,13.95604419708252,41.61172103881836,29.96336936950684,14.468864440917969
05105,AR,Perry County,2.0,37.4,21.3,918.0,15.15443992614746,41.6712646484375,30.51572036743164,12.658576965332031
05107,AR,Phillips County,3.0,23.1,23.4,1653.0,19.72664451599121,31.94432830810547,34.552879333496094,13.776147842407228
05109,AR,Pike County,10.0,33.7,19.6,1301.0,12.611295700073242,38.073089599609375,32.02657699584961,17.28903579711914
05111,AR,Poinsett County,2.0,26.9,16.2,1804.0,19.666093826293945,43.08249282836914,26.178491592407227,11.072918891906738
05113,AR,Polk County,11.0,32.6,25.4,1981.0,15.078630447387695,36.54735565185547,34.27737808227539,14.096633911132812
05115,AR,Pope County,8.0,33.8,24.9,9220.0,15.520604133605955,35.19172286987305,26.522802352905277,22.764869689941406
05117,AR,Prairie County,7.0,29.6,20.4,923.0,16.79491424560547,39.94647216796875,27.81866836547852,15.439946174621582
05119,AR,Pulaski County,2.0,35.8,29.2,91541.0,9.648567199707031,25.956928253173828,30.07928276062012,34.31521987915039
05121,AR,Randolph County,9.0,28.9,20.3,1694.0,17.110857009887695,36.11020278930664,32.93001937866211,13.848920822143556
05123,AR,St. Francis County,3.0,28.3,22.8,1861.0,18.08083152770996,37.61862182617188,33.91202545166016,10.38852310180664
05125,AR,Saline County,2.0,40.5,28.3,22073.0,9.3784761428833,31.350664138793945,32.58041000366211,26.69044685363769
05127,AR,Scott County,6.0,30.9,19.8,652.0,20.860122680664062,40.76296615600586,29.061294555664062,9.315616607666016
05129,AR,Searcy County,10.0,27.4,19.0,689.0,18.24615859985352,40.15190887451172,29.70826911926269,11.893664360046388
05131,AR,Sebastian County,2.0,35.4,28.8,18122.0,15.937698364257812,31.038986206054688,31.70482063293457,21.31849479675293
05133,AR,Sevier County,6.0,34.0,21.6,1367.0,23.488676071166992,37.460227966308594,26.258655548095703,12.792438507080078
05135,AR,Sharp County,9.0,35.9,24.3,1261.0,16.54038429260254,40.87538146972656,32.419795989990234,10.164436340332031
05137,AR,Stone County,9.0,29.1,19.8,1279.0,18.84356689453125,34.87741470336914,32.40399169921875,13.87502670288086
05139,AR,Union County,8.0,35.0,24.1,5642.0,15.054366111755373,35.5303955078125,28.333894729614254,21.081342697143555
05141,AR,Van Buren County,6.0,34.9,23.3,1777.0,14.875357627868652,42.60727310180664,27.99346160888672,14.523906707763672
05143,AR,Washington County,2.0,31.7,24.5,46968.0,14.998581886291504,25.72553253173828,25.96524810791016,33.310638427734375
05145,AR,White County,5.0,30.2,21.7,10659.0,15.60421085357666,39.31282806396485,24.227127075195312,20.8558349609375
05147,AR,Woodruff County,10.0,24.9,15.9,655.0,18.29686737060547,43.77949523925781,23.87387466430664,14.049763679504396
05149,AR,Yell County,5.0,35.0,17.5,1858.0,21.7976131439209,40.04966354370117,25.33627700805664,12.816444396972656
06001,CA,Alameda County,1.0,31.7,28.4,556105.0,11.55695343017578,17.56516456604004,23.45543670654297,47.42244720458984
06003,CA,Alpine County,4.0,30.3,34.1,266.0,8.831169128417969,28.05194854736328,28.571428298950195,34.54545593261719
06005,CA,Amador County,4.0,42.7,37.1,5837.0,9.981844902038574,27.469879150390625,43.28107070922852,19.2672061920166
06007,CA,Butte County,2.0,32.8,36.1,40149.0,10.754597663879396,22.49761009216309,39.52979278564453,27.218000411987305
06009,CA,Calaveras County,6.0,40.5,40.0,6384.0,9.825528144836426,28.00447654724121,43.85043716430664,18.31955909729004
06011,CA,Colusa County,4.0,33.4,29.2,2052.0,28.748994827270508,26.219200134277344,30.028514862060547,15.003290176391602
06013,CA,Contra Costa County,1.0,32.3,32.1,333398.0,10.533958435058594,17.254674911499023,29.85779571533203,42.35357284545898
06015,CA,Del Norte County,8.0,39.4,33.2,2907.0,19.94502067565918,31.027286529541016,34.22928237915039,14.79841136932373
06017,CA,El Dorado County,1.0,37.7,40.3,46995.0,6.5891642570495605,21.26353645324707,37.85138702392578,34.2959098815918
06019,CA,Fresno County,2.0,28.5,28.9,127919.0,24.039581298828125,22.71223258972168,32.07434844970703,21.1738395690918
06021,CA,Glenn County,6.0,36.3,31.0,2541.0,25.168514251708984,27.240821838378903,33.43546295166016,14.155200004577637
06023,CA,Humboldt County,8.0,34.5,36.2,28123.0,9.529216766357422,22.176437377929688,37.878936767578125,30.41540908813477
06025,CA,Imperial County,2.0,24.7,26.7,16760.0,30.271055221557617,24.319637298583984,30.19023895263672,15.219069480895996
06027,CA,Inyo County,11.0,42.2,33.9,3587.0,11.420781135559082,28.589820861816406,32.823387145996094,27.1660099029541
06029,CA,Kern County,2.0,31.3,29.6,88094.0,25.90484619140625,27.79718780517578,29.91749763488769,16.380468368530273
06031,CA,Kings County,2.0,32.8,29.5,13630.0,26.64557266235352,25.27874565124512,33.406517028808594,14.669163703918455
06033,CA,Lake County,5.0,38.9,35.4,7212.0,14.224787712097168,30.5195369720459,39.72127532958984,15.534399032592772
06035,CA,Lassen County,8.0,35.1,38.1,2928.0,16.833959579467773,34.4859619140625,35.7329216003418,12.947158813476562
06037,CA,Los Angeles County,1.0,30.2,26.2,2241079.0,20.866573333740234,20.610870361328125,25.981346130371094,32.54121017456055
06039,CA,Madera County,2.0,31.6,28.1,14192.0,28.06709861755371,24.919252395629883,32.4617805480957,14.551867485046388
06041,CA,Marin County,1.0,24.6,27.5,113274.0,6.7010498046875,10.513489723205566,23.293750762939453,59.4917106628418
06043,CA,Mariposa County,7.0,35.0,38.6,3348.0,9.411678314208984,24.35445976257324,41.67400360107422,24.559858322143555
06045,CA,Mendocino County,5.0,37.8,34.6,15157.0,13.460205078125,25.043142318725582,37.051849365234375,24.44480323791504
06047,CA,Merced County,2.0,31.2,28.9,22118.0,30.876375198364254,25.251266479492188,30.082050323486328,13.790308952331545
06049,CA,Modoc County,6.0,36.6,35.3,1024.0,15.207715034484863,32.997032165527344,36.60237503051758,15.192878723144531
06051,CA,Mono County,11.0,37.9,38.4,2861.0,11.433464050292969,24.19663619995117,35.54951095581055,28.820388793945312
06053,CA,Monterey County,2.0,29.3,27.4,68106.0,28.48317527770996,20.31429100036621,26.496728897094727,24.7058048248291
06055,CA,Napa County,2.0,34.1,33.5,35091.0,14.484387397766112,17.789112091064453,32.00065231323242,35.72584915161133
06057,CA,Nevada County,3.0,39.8,40.4,28307.0,5.639473915100098,18.364473342895508,38.75,37.24605178833008
06059,CA,Orange County,1.0,31.9,31.2,880086.0,14.528754234313965,17.222047805786133,27.66276359558105,40.58643341064453
06061,CA,Placer County,1.0,36.2,38.9,107378.0,5.464927673339844,17.978750228881836,36.84508514404297,39.711238861083984
06063,CA,Plumas County,12.0,40.4,42.8,3432.0,4.89674711227417,26.058429718017575,45.341529846191406,23.70329475402832
06065,CA,Riverside County,1.0,34.7,33.7,347937.0,17.95894432067871,26.85494804382324,32.88058090209961,22.30552673339844
06067,CA,Sacramento County,1.0,34.2,35.6,317319.0,12.27566146850586,22.421396255493164,34.45273971557617,30.85020065307617
06069,CA,San Benito County,1.0,26.7,34.6,7686.0,19.549257278442383,24.754863739013672,35.96693801879883,19.728939056396484
06071,CA,San Bernardino County,1.0,35.8,33.3,283484.0,20.008663177490234,26.302734375,32.69942855834961,20.98917579650879
06073,CA,San Diego County,1.0,33.1,33.2,871782.0,12.55384349822998,18.23280906677246,30.408342361450195,38.80500411987305
06075,CA,San Francisco County,1.0,25.1,22.3,403716.0,11.534667015075684,12.051112174987791,18.3531551361084,58.061065673828125
06077,CA,San Joaquin County,2.0,32.2,31.5,87705.0,20.71707344055176,28.336631774902344,32.184059143066406,18.76223373413086
06079,CA,San Luis Obispo County,2.0,33.4,37.1,66812.0,8.744181632995605,19.91400909423828,35.964778900146484,35.37702941894531
06081,CA,San Mateo County,1.0,31.5,28.8,281049.0,10.409403800964355,14.85769748687744,23.75265312194824,50.980247497558594
06083,CA,Santa Barbara County,2.0,30.2,30.8,93973.0,19.05508041381836,17.814403533935547,28.96994400024414,34.16057205200195
